size,index,value,update_ns
2000,593,8772,396965
2000,1731,6366,400181
2000,1389,8486,396850
2000,1582,6685,400746
2000,156,6985,462526
2000,1028,550,414616
2000,1010,4292,401769
2000,1034,6262,408315
2000,1552,9832,400729
2000,113,588,405423
2000,1855,3376,400088
2000,1175,1485,399219
2000,681,1075,402939
2000,478,335,397005
2000,489,4703,403217
2000,1345,3,396661
2000,786,6286,401582
2000,1517,2981,445925
2000,1931,4961,403066
2000,1779,7548,396179
2000,1983,6083,395414
2000,1493,5472,402466
2000,855,7900,397924
2000,127,2683,454507
2000,1312,2086,397764
2000,1845,9807,402864
2000,1167,4169,396936
2000,1244,9607,426578
2000,619,8304,421200
2000,1845,8680,406958
2000,593,8772,397758
2000,1731,6366,397114
2000,1389,8486,456809
2000,1582,6685,396487
2000,156,6985,414039
2000,1028,550,404006
2000,1010,4292,409666
2000,1034,6262,401526
2000,1552,9832,408954
2000,113,588,399696
2000,1855,3376,425365
2000,1175,1485,413960
2000,681,1075,408292
2000,478,335,397480
2000,489,4703,397416
2000,1345,3,397391
2000,786,6286,400505
2000,1517,2981,409608
2000,1931,4961,398918
2000,1779,7548,409999
2000,1983,6083,398215
2000,1493,5472,406563
2000,855,7900,439873
2000,127,2683,399168
2000,1312,2086,432319
2000,1845,9807,397776
2000,1167,4169,419921
2000,1244,9607,410104
2000,619,8304,407064
2000,1845,8680,397393
2000,593,8772,404735
2000,1731,6366,395996
2000,1389,8486,405658
2000,1582,6685,397152
2000,156,6985,415595
2000,1028,550,422071
2000,1010,4292,411136
2000,1034,6262,401319
2000,1552,9832,399841
2000,113,588,404115
2000,1855,3376,399494
2000,1175,1485,408415
2000,681,1075,397668
2000,478,335,403599
2000,489,4703,397204
2000,1345,3,402240
2000,786,6286,396019
2000,1517,2981,395980
2000,1931,4961,396268
2000,1779,7548,394875
2000,1983,6083,401035
2000,1493,5472,396306
2000,855,7900,422033
2000,127,2683,396509
2000,1312,2086,396774
2000,1845,9807,401874
2000,1167,4169,397063
2000,1244,9607,402923
2000,619,8304,395862
2000,1845,8680,401466
2000,593,8772,396722
2000,1731,6366,401427
2000,1389,8486,395939
2000,1582,6685,395118
2000,156,6985,413317
2000,1028,550,404457
2000,1010,4292,405972
2000,1034,6262,399824
2000,1552,9832,406612
2000,113,588,399305
2000,1855,3376,419246
2000,1175,1485,399870
2000,681,1075,396668
2000,478,335,402967
2000,489,4703,414113
2000,1345,3,404592
2000,786,6286,396957
2000,1517,2981,401308
2000,1931,4961,396248
2000,1779,7548,407607
2000,1983,6083,396109
2000,1493,5472,396474
2000,855,7900,403211
2000,127,2683,396337
2000,1312,2086,401656
2000,1845,9807,396115
2000,1167,4169,402580
2000,1244,9607,397379
2000,619,8304,395920
2000,1845,8680,397259
2000,593,8772,410994
2000,1731,6366,403402
2000,1389,8486,396649
2000,1582,6685,401260
2000,156,6985,407163
2000,1028,550,409891
2000,1010,4292,461320
2000,1034,6262,401338
2000,1552,9832,407031
2000,113,588,449940
2000,1855,3376,405900
2000,1175,1485,399808
2000,681,1075,411644
2000,478,335,396690
2000,489,4703,402248
2000,1345,3,396012
2000,786,6286,399891
2000,1517,2981,395537
2000,1931,4961,395878
2000,1779,7548,411738
2000,1983,6083,395940
2000,1493,5472,401650
2000,855,7900,397102
2000,127,2683,400537
2000,1312,2086,396595
2000,1845,9807,492388
2000,1167,4169,402770
2000,1244,9607,396653
2000,619,8304,400119
2000,1845,8680,396459
2000,593,8772,403490
2000,1731,6366,395979
2000,1389,8486,402051
2000,1582,6685,395849
2000,156,6985,406796
2000,1028,550,412443
2000,1010,4292,401311
2000,1034,6262,406640
2000,1552,9832,400603
2000,113,588,405081
2000,1855,3376,400431
2000,1175,1485,399364
2000,681,1075,398169
2000,478,335,397428
2000,489,4703,402515
2000,1345,3,396522
2000,786,6286,399625
2000,1517,2981,395678
2000,1931,4961,400420
2000,1779,7548,395887
2000,1983,6083,395528
2000,1493,5472,420192
2000,855,7900,398450
2000,127,2683,401972
2000,1312,2086,396557
2000,1845,9807,401422
2000,1167,4169,396778
2000,1244,9607,395820
2000,619,8304,400371
2000,1845,8680,395879
2000,593,8772,401729
2000,1731,6366,396297
2000,1389,8486,401228
2000,1582,6685,395696
2000,156,6985,407118
2000,1028,550,404328
2000,1010,4292,401286
2000,1034,6262,406063
2000,1552,9832,457590
2000,113,588,404595
2000,1855,3376,400042
2000,1175,1485,403881
2000,681,1075,397523
2000,478,335,400772
2000,489,4703,444712
2000,1345,3,401601
2000,786,6286,395596
2000,1517,2981,395774
2000,1931,4961,400088
2000,1779,7548,395605
2000,1983,6083,400952
2000,1493,5472,396755
2000,855,7900,401565
2000,127,2683,396070
2000,1312,2086,395971
2000,1845,9807,400108
2000,1167,4169,396304
2000,1244,9607,454055
2000,619,8304,397263
2000,1845,8680,420753
2000,593,8772,444677
2000,1731,6366,402748
2000,1389,8486,396540
2000,1582,6685,395321
2000,156,6985,415948
2000,1028,550,403637
2000,1010,4292,407759
2000,1034,6262,401422
2000,1552,9832,405386
2000,113,588,400540
2000,1855,3376,399569
2000,1175,1485,399813
2000,681,1075,397509
2000,478,335,416504
2000,489,4703,398043
2000,1345,3,402012
2000,786,6286,396099
2000,1517,2981,400330
2000,1931,4961,395912
2000,1779,7548,395724
2000,1983,6083,400492
2000,1493,5472,397910
2000,855,7900,407337
2000,127,2683,396444
2000,1312,2086,402443
2000,1845,9807,396487
2000,1167,4169,396936
2000,1244,9607,401539
2000,619,8304,397071
2000,1845,8680,401384
2000,593,8772,396194
2000,1731,6366,400064
2000,1389,8486,395308
2000,1582,6685,400253
2000,156,6985,469638
2000,1028,550,405236
2000,1010,4292,407463
2000,1034,6262,399969
2000,1552,9832,405402
2000,113,588,399481
2000,1855,3376,459783
2000,1175,1485,399319
2000,681,1075,402213
2000,478,335,398097
2000,489,4703,397406
2000,1345,3,396766
2000,786,6286,396221
2000,1517,2981,399857
2000,1931,4961,398041
2000,1779,7548,403277
2000,1983,6083,447844
2000,1493,5472,415098
2000,855,7900,397291
2000,127,2683,396571
2000,1312,2086,402612
2000,1845,9807,396473
2000,1167,4169,401984
2000,1244,9607,396946
2000,619,8304,400940
2000,1845,8680,397268
2000,593,8772,412067
2000,1731,6366,395952
2000,1389,8486,396346
2000,1582,6685,395920
2000,156,6985,508765
2000,1028,550,408022
2000,1010,4292,412953
2000,1034,6262,402037
2000,1552,9832,401802
2000,113,588,409216
2000,1855,3376,401435
2000,1175,1485,408645
2000,681,1075,397332
2000,478,335,404900
2000,489,4703,397284
2000,1345,3,401779
2000,786,6286,395998
2000,1517,2981,406391
2000,1931,4961,396693
2000,1779,7548,395859
2000,1983,6083,400815
2000,1493,5472,397159
2000,855,7900,401765
2000,127,2683,396483
2000,1312,2086,400889
2000,1845,9807,397142
2000,1167,4169,396384
2000,1244,9607,400817
2000,619,8304,396614
2000,1845,8680,402432
2000,593,8772,397086
2000,1731,6366,421845
2000,1389,8486,396757
2000,1582,6685,402010
2000,156,6985,415252
2000,1028,550,403897
2000,1010,4292,418455
2000,1034,6262,401547
2000,1552,9832,459464
2000,113,588,400258
2000,1855,3376,406460
2000,1175,1485,399875
2000,681,1075,403104
2000,478,335,397001
2000,489,4703,397746
2000,1345,3,396743
2000,786,6286,395915
2000,1517,2981,400031
2000,1931,4961,396246
2000,1779,7548,416655
2000,1983,6083,396345
2000,1493,5472,401744
2000,855,7900,396706
2000,127,2683,395395
2000,1312,2086,449958
2000,1845,9807,396161
2000,1167,4169,400139
2000,1244,9607,396628
2000,619,8304,402382
2000,1845,8680,448898
2000,593,8772,403130
2000,1731,6366,395765
2000,1389,8486,396456
2000,1582,6685,400273
2000,156,6985,406655
2000,1028,550,410374
2000,1010,4292,401479
2000,1034,6262,404680
2000,1552,9832,400102
2000,113,588,400566
2000,1855,3376,404126
2000,1175,1485,400216
2000,681,1075,403557
2000,478,335,397454
2000,489,4703,401717
2000,1345,3,396391
2000,786,6286,400472
2000,1517,2981,395674
2000,1931,4961,394883
2000,1779,7548,419131
2000,1983,6083,395074
2000,1493,5472,401992
2000,855,7900,396576
2000,127,2683,401250
2000,1312,2086,396776
2000,1845,9807,396213
2000,1167,4169,400225
2000,1244,9607,396903
2000,619,8304,402380
2000,1845,8680,397073
2000,593,8772,401461
2000,1731,6366,396812
2000,1389,8486,401047
2000,1582,6685,396155
2000,156,6985,406349
2000,1028,550,409634
2000,1010,4292,401906
2000,1034,6262,405943
2000,1552,9832,401259
2000,113,588,404868
2000,1855,3376,400146
2000,1175,1485,398859
2000,681,1075,401690
2000,478,335,498495
2000,489,4703,403476
2000,1345,3,396746
2000,786,6286,401376
2000,1517,2981,395316
2000,1931,4961,401862
2000,1779,7548,395088
2000,1983,6083,400423
2000,1493,5472,396383
2000,855,7900,396818
2000,127,2683,400908
2000,1312,2086,396424
2000,1845,9807,419575
2000,1167,4169,396273
2000,1244,9607,402143
2000,619,8304,395419
2000,1845,8680,451441
2000,593,8772,397245
2000,1731,6366,446842
2000,1389,8486,401834
2000,1582,6685,421429
2000,156,6985,425440
2000,1028,550,403883
2000,1010,4292,407679
2000,1034,6262,424152
2000,1552,9832,416039
2000,113,588,400179
2000,1855,3376,408145
2000,1175,1485,399092
2000,681,1075,397120
2000,478,335,403163
2000,489,4703,396933
2000,1345,3,401826
2000,786,6286,396184
2000,1517,2981,401822
2000,1931,4961,396810
2000,1779,7548,404872
2000,1983,6083,396004
2000,1493,5472,396383
2000,855,7900,431467
2000,127,2683,409577
2000,1312,2086,406580
2000,1845,9807,396468
2000,1167,4169,402436
2000,1244,9607,397741
2000,619,8304,396334
2000,1845,8680,397060
2000,593,8772,397455
2000,1731,6366,402597
2000,1389,8486,396281
2000,1582,6685,401844
2000,156,6985,407501
2000,1028,550,411138
2000,1010,4292,401782
2000,1034,6262,400498
2000,1552,9832,400658
2000,113,588,399685
2000,1855,3376,405658
2000,1175,1485,399594
2000,681,1075,402842
2000,478,335,397142
2000,489,4703,480046
2000,1345,3,396346
2000,786,6286,402012
2000,1517,2981,445137
2000,1931,4961,401360
2000,1779,7548,395312
2000,1983,6083,395395
2000,1493,5472,400720
2000,855,7900,408736
2000,127,2683,402812
2000,1312,2086,396126
2000,1845,9807,395982
2000,1167,4169,396962
2000,1244,9607,396726
2000,619,8304,401122
2000,1845,8680,396455
2000,593,8772,400118
2000,1731,6366,396061
2000,1389,8486,400982
2000,1582,6685,494390
2000,156,6985,412128
2000,1028,550,403494
2000,1010,4292,401534
2000,1034,6262,406804
2000,1552,9832,400212
2000,113,588,405978
2000,1855,3376,399640
2000,1175,1485,404283
2000,681,1075,452289
2000,478,335,413485
2000,489,4703,451754
2000,1345,3,415660
2000,786,6286,397345
2000,1517,2981,401517
2000,1931,4961,396180
2000,1779,7548,395206
2000,1983,6083,400631
2000,1493,5472,396295
2000,855,7900,421370
2000,127,2683,396838
2000,1312,2086,397002
2000,1845,9807,401556
2000,1167,4169,396492
2000,1244,9607,450327
2000,619,8304,396327
2000,1845,8680,401678
2000,593,8772,396980
2000,1731,6366,399843
2000,1389,8486,396097
2000,1582,6685,454943
2000,156,6985,415731
2000,1028,550,404628
2000,1010,4292,409368
2000,1034,6262,401456
2000,1552,9832,405317
2000,113,588,399976
2000,1855,3376,405086
2000,1175,1485,399889
2000,681,1075,397459
2000,478,335,396809
2000,489,4703,397635
2000,1345,3,401624
2000,786,6286,394728
2000,1517,2981,400848
2000,1931,4961,395575
2000,1779,7548,400252
2000,1983,6083,395887
2000,1493,5472,397027
2000,855,7900,401515
2000,127,2683,396191
2000,1312,2086,419428
2000,1845,9807,396336
2000,1167,4169,401851
2000,1244,9607,396505
2000,619,8304,397078
2000,1845,8680,396919
2000,593,8772,395874
2000,1731,6366,401013
2000,1389,8486,395730
2000,1582,6685,401141
2000,156,6985,406792
2000,1028,550,426003
2000,1010,4292,402116
2000,1034,6262,400200
2000,1552,9832,406923
2000,113,588,399723
2000,1855,3376,405584
2000,1175,1485,399124
2000,681,1075,402184
2000,478,335,397267
2000,489,4703,426641
2000,1345,3,396651
2000,786,6286,418123
2000,1517,2981,413303
2000,1931,4961,396832
2000,1779,7548,401805
2000,1983,6083,396007
2000,1493,5472,401415
2000,855,7900,396656
2000,127,2683,401883
2000,1312,2086,395906
2000,1845,9807,396182
2000,1167,4169,400985
2000,1244,9607,396748
2000,619,8304,401501
2000,1845,8680,396801
2000,593,8772,401511
2000,1731,6366,396144
2000,1389,8486,395226
2000,1582,6685,412740
3000,104,5822,680562
3000,26,5919,655498
3000,1303,8072,644220
3000,2978,3714,649957
3000,576,9385,649439
3000,1818,4918,643812
3000,2903,2416,649284
3000,1887,5409,648678
3000,1450,7744,643207
3000,1952,8009,648023
3000,529,3422,669327
3000,2670,986,643886
3000,168,1903,658550
3000,1107,4792,652704
3000,1931,6405,654465
3000,2543,61,644461
3000,2146,5178,653373
3000,1573,2756,650849
3000,431,7110,645230
3000,41,8631,646009
3000,272,1333,651978
3000,214,3534,652495
3000,584,8118,643055
3000,1179,3132,651123
3000,606,7328,666161
3000,1354,6909,643382
3000,2845,8217,651475
3000,2654,7131,651414
3000,1700,3571,642562
3000,2811,6473,642923
3000,104,5822,662608
3000,26,5919,645012
3000,1303,8072,650369
3000,2978,3714,648591
3000,576,9385,643543
3000,1818,4918,649022
3000,2903,2416,647922
3000,1887,5409,643700
3000,1450,7744,679156
3000,1952,8009,680450
3000,529,3422,654604
3000,2670,986,644393
3000,168,1903,652441
3000,1107,4792,671478
3000,1931,6405,643848
3000,2543,61,655727
3000,2146,5178,652287
3000,1573,2756,643001
3000,431,7110,671239
3000,41,8631,675427
3000,272,1333,652569
3000,214,3534,642924
3000,584,8118,652461
3000,1179,3132,652227
3000,606,7328,652555
3000,1354,6909,657814
3000,2845,8217,658326
3000,2654,7131,670904
3000,1700,3571,643956
3000,2811,6473,654284
3000,104,5822,661635
3000,26,5919,651180
3000,1303,8072,644776
3000,2978,3714,662524
3000,576,9385,651028
3000,1818,4918,642803
3000,2903,2416,642088
3000,1887,5409,649229
3000,1450,7744,647717
3000,1952,8009,659826
3000,529,3422,649823
3000,2670,986,667899
3000,168,1903,643365
3000,1107,4792,663044
3000,1931,6405,649275
3000,2543,61,648477
3000,2146,5178,642061
3000,1573,2756,648103
3000,431,7110,648607
3000,41,8631,642524
3000,272,1333,648699
3000,214,3534,664683
3000,584,8118,642191
3000,1179,3132,657603
3000,606,7328,649057
3000,1354,6909,647728
3000,2845,8217,642831
3000,2654,7131,647690
3000,1700,3571,646720
3000,2811,6473,641540
3000,104,5822,654521
3000,26,5919,651203
3000,1303,8072,651176
3000,2978,3714,643762
3000,576,9385,648771
3000,1818,4918,648784
3000,2903,2416,642228
3000,1887,5409,647315
3000,1450,7744,647537
3000,1952,8009,642246
3000,529,3422,648583
3000,2670,986,666856
3000,168,1903,642860
3000,1107,4792,647786
3000,1931,6405,647086
3000,2543,61,649421
3000,2146,5178,642648
3000,1573,2756,647279
3000,431,7110,647221
3000,41,8631,642469
3000,272,1333,649133
3000,214,3534,647706
3000,584,8118,642699
3000,1179,3132,642292
3000,606,7328,647801
3000,1354,6909,647010
3000,2845,8217,641877
3000,2654,7131,647283
3000,1700,3571,647511
3000,2811,6473,641673
3000,104,5822,671196
3000,26,5919,650692
3000,1303,8072,648543
3000,2978,3714,643004
3000,576,9385,663132
3000,1818,4918,650520
3000,2903,2416,643173
3000,1887,5409,649496
3000,1450,7744,647469
3000,1952,8009,642738
3000,529,3422,648386
3000,2670,986,648939
3000,168,1903,657391
3000,1107,4792,649485
3000,1931,6405,663220
3000,2543,61,667012
3000,2146,5178,642213
3000,1573,2756,647777
3000,431,7110,648375
3000,41,8631,642745
3000,272,1333,643030
3000,214,3534,647546
3000,584,8118,648154
3000,1179,3132,642860
3000,606,7328,676366
3000,1354,6909,647194
3000,2845,8217,641339
3000,2654,7131,647202
3000,1700,3571,647596
3000,2811,6473,642220
3000,104,5822,661419
3000,26,5919,657759
3000,1303,8072,652681
3000,2978,3714,643489
3000,576,9385,653421
3000,1818,4918,655096
3000,2903,2416,642893
3000,1887,5409,649924
3000,1450,7744,647229
3000,1952,8009,643137
3000,529,3422,648860
3000,2670,986,650084
3000,168,1903,647499
3000,1107,4792,646783
3000,1931,6405,650654
3000,2543,61,651853
3000,2146,5178,643082
3000,1573,2756,648303
3000,431,7110,649126
3000,41,8631,653738
3000,272,1333,642511
3000,214,3534,649819
3000,584,8118,647881
3000,1179,3132,643040
3000,606,7328,648013
3000,1354,6909,653230
3000,2845,8217,642230
3000,2654,7131,652008
3000,1700,3571,651037
3000,2811,6473,650592
3000,104,5822,655059
3000,26,5919,654634
3000,1303,8072,709453
3000,2978,3714,649713
3000,576,9385,643030
3000,1818,4918,698217
3000,2903,2416,647558
3000,1887,5409,643195
3000,1450,7744,666321
3000,1952,8009,647745
3000,529,3422,642870
3000,2670,986,648113
3000,168,1903,648016
3000,1107,4792,641994
3000,1931,6405,699543
3000,2543,61,651521
3000,2146,5178,646934
3000,1573,2756,642640
3000,431,7110,649985
3000,41,8631,649115
3000,272,1333,648011
3000,214,3534,642617
3000,584,8118,648865
3000,1179,3132,648087
3000,606,7328,689898
3000,1354,6909,648992
3000,2845,8217,700228
3000,2654,7131,642511
3000,1700,3571,641680
3000,2811,6473,646877
3000,104,5822,669318
3000,26,5919,645463
3000,1303,8072,648817
3000,2978,3714,648097
3000,576,9385,644356
3000,1818,4918,650107
3000,2903,2416,648393
3000,1887,5409,648331
3000,1450,7744,642989
3000,1952,8009,668185
3000,529,3422,654028
3000,2670,986,643092
3000,168,1903,650840
3000,1107,4792,648785
3000,1931,6405,643187
3000,2543,61,647902
3000,2146,5178,651999
3000,1573,2756,643614
3000,431,7110,643362
3000,41,8631,649299
3000,272,1333,656825
3000,214,3534,642192
3000,584,8118,647590
3000,1179,3132,648085
3000,606,7328,649010
3000,1354,6909,642577
3000,2845,8217,647312
3000,2654,7131,654272
3000,1700,3571,642553
3000,2811,6473,647509
3000,104,5822,661565
3000,26,5919,650162
3000,1303,8072,644455
3000,2978,3714,647861
3000,576,9385,648188
3000,1818,4918,748602
3000,2903,2416,649458
3000,1887,5409,649010
3000,1450,7744,642324
3000,1952,8009,648369
3000,529,3422,647316
3000,2670,986,643164
3000,168,1903,643888
3000,1107,4792,647708
3000,1931,6405,642507
3000,2543,61,692606
3000,2146,5178,649030
3000,1573,2756,700843
3000,431,7110,643783
3000,41,8631,643625
3000,272,1333,647403
3000,214,3534,647912
3000,584,8118,642191
3000,1179,3132,647826
3000,606,7328,647638
3000,1354,6909,690403
3000,2845,8217,648330
3000,2654,7131,647725
3000,1700,3571,699784
3000,2811,6473,643244
3000,104,5822,717897
3000,26,5919,653303
3000,1303,8072,649530
3000,2978,3714,643394
3000,576,9385,648444
3000,1818,4918,647774
3000,2903,2416,698276
3000,1887,5409,649947
3000,1450,7744,669179
3000,1952,8009,643083
3000,529,3422,700936
3000,2670,986,650078
3000,168,1903,647537
3000,1107,4792,642354
3000,1931,6405,646590
3000,2543,61,647983
3000,2146,5178,642528
3000,1573,2756,647087
3000,431,7110,650025
3000,41,8631,648811
3000,272,1333,691515
3000,214,3534,667350
3000,584,8118,648844
3000,1179,3132,643023
3000,606,7328,650109
3000,1354,6909,648703
3000,2845,8217,643225
3000,2654,7131,642324
3000,1700,3571,646853
3000,2811,6473,698831
3000,104,5822,687787
3000,26,5919,646576
3000,1303,8072,655349
3000,2978,3714,664881
3000,576,9385,643769
3000,1818,4918,653884
3000,2903,2416,657610
3000,1887,5409,643292
3000,1450,7744,649396
3000,1952,8009,665977
3000,529,3422,643353
3000,2670,986,643013
3000,168,1903,656235
3000,1107,4792,656981
3000,1931,6405,643099
3000,2543,61,655260
3000,2146,5178,651244
3000,1573,2756,642835
3000,431,7110,643676
3000,41,8631,655086
3000,272,1333,656117
3000,214,3534,643746
3000,584,8118,653454
3000,1179,3132,655757
3000,606,7328,643402
3000,1354,6909,657686
3000,2845,8217,656390
3000,2654,7131,656152
3000,1700,3571,643139
3000,2811,6473,655922
3000,104,5822,719025
3000,26,5919,651156
3000,1303,8072,643551
3000,2978,3714,648587
3000,576,9385,648788
3000,1818,4918,642269
3000,2903,2416,648712
3000,1887,5409,702352
3000,1450,7744,642842
3000,1952,8009,647759
3000,529,3422,715949
3000,2670,986,648700
3000,168,1903,643898
3000,1107,4792,648029
3000,1931,6405,646382
3000,2543,61,641418
3000,2146,5178,646641
3000,1573,2756,645853
3000,431,7110,647514
3000,41,8631,738840
3000,272,1333,649930
3000,214,3534,648330
3000,584,8118,641984
3000,1179,3132,647909
3000,606,7328,647996
3000,1354,6909,647428
3000,2845,8217,641959
3000,2654,7131,648116
3000,1700,3571,647733
3000,2811,6473,641490
3000,104,5822,656355
3000,26,5919,653945
3000,1303,8072,650392
3000,2978,3714,643804
3000,576,9385,648749
3000,1818,4918,702462
3000,2903,2416,643112
3000,1887,5409,659068
3000,1450,7744,716698
3000,1952,8009,650171
3000,529,3422,643128
3000,2670,986,648275
3000,168,1903,649524
3000,1107,4792,643215
3000,1931,6405,665512
3000,2543,61,699076
3000,2146,5178,643300
3000,1573,2756,646932
3000,431,7110,648503
3000,41,8631,648189
3000,272,1333,694887
3000,214,3534,648709
3000,584,8118,647772
3000,1179,3132,642542
3000,606,7328,689598
3000,1354,6909,649357
3000,2845,8217,646895
3000,2654,7131,642510
3000,1700,3571,646914
3000,2811,6473,646890
3000,104,5822,668754
3000,26,5919,646977
3000,1303,8072,659683
3000,2978,3714,666576
3000,576,9385,644186
3000,1818,4918,649913
3000,2903,2416,655160
3000,1887,5409,642661
3000,1450,7744,648703
3000,1952,8009,658627
3000,529,3422,643607
3000,2670,986,657378
3000,168,1903,658852
3000,1107,4792,656617
3000,1931,6405,642890
3000,2543,61,652630
3000,2146,5178,657007
3000,1573,2756,643009
3000,431,7110,656622
3000,41,8631,657020
3000,272,1333,653304
3000,214,3534,643509
3000,584,8118,655742
3000,1179,3132,656611
3000,606,7328,643049
3000,1354,6909,654684
3000,2845,8217,651716
3000,2654,7131,641824
3000,1700,3571,655488
3000,2811,6473,654955
3000,104,5822,659460
3000,26,5919,644996
3000,1303,8072,649404
3000,2978,3714,648105
3000,576,9385,659764
3000,1818,4918,703124
3000,2903,2416,649099
3000,1887,5409,649477
3000,1450,7744,643283
3000,1952,8009,668027
3000,529,3422,701307
3000,2670,986,643521
3000,168,1903,642862
3000,1107,4792,648222
3000,1931,6405,641490
3000,2543,61,692224
3000,2146,5178,649870
3000,1573,2756,647631
3000,431,7110,642964
3000,41,8631,642083
3000,272,1333,648655
3000,214,3534,647224
3000,584,8118,692648
3000,1179,3132,648324
3000,606,7328,695263
3000,1354,6909,642796
3000,2845,8217,642066
3000,2654,7131,646552
3000,1700,3571,641825
3000,2811,6473,642304
3000,104,5822,664313
3000,26,5919,651747
3000,1303,8072,644411
3000,2978,3714,648825
3000,576,9385,647687
3000,1818,4918,642757
3000,2903,2416,648282
3000,1887,5409,647971
3000,1450,7744,647261
3000,1952,8009,642379
3000,529,3422,648387
3000,2670,986,648024
3000,168,1903,643206
3000,1107,4792,647015
3000,1931,6405,645824
3000,2543,61,643424
3000,2146,5178,646915
3000,1573,2756,647579
3000,431,7110,649798
3000,41,8631,643599
3000,272,1333,649019
3000,214,3534,664982
3000,584,8118,643125
3000,1179,3132,648439
3000,606,7328,648686
3000,1354,6909,642226
3000,2845,8217,647547
3000,2654,7131,647405
3000,1700,3571,640977
3000,2811,6473,641191
3000,104,5822,662242
3000,26,5919,654425
3000,1303,8072,643903
3000,2978,3714,649333
3000,576,9385,649376
3000,1818,4918,642981
3000,2903,2416,647901
3000,1887,5409,649238
3000,1450,7744,668187
3000,1952,8009,643855
3000,529,3422,649629
3000,2670,986,650954
3000,168,1903,642573
3000,1107,4792,648219
3000,1931,6405,644913
3000,2543,61,642854
3000,2146,5178,648378
3000,1573,2756,646621
3000,431,7110,647926
3000,41,8631,641802
3000,272,1333,666051
3000,214,3534,650025
3000,584,8118,642691
3000,1179,3132,648033
3000,606,7328,648012
3000,1354,6909,648313
3000,2845,8217,642109
3000,2654,7131,647504
3000,1700,3571,648131
3000,2811,6473,640745
3000,104,5822,655828
3000,26,5919,653400
3000,1303,8072,649779
3000,2978,3714,643326
3000,576,9385,649338
3000,1818,4918,647507
3000,2903,2416,642122
3000,1887,5409,648611
3000,1450,7744,667472
3000,1952,8009,643415
3000,529,3422,649409
3000,2670,986,652435
3000,168,1903,643440
3000,1107,4792,647449
3000,1931,6405,667236
3000,2543,61,648830
3000,2146,5178,643028
3000,1573,2756,648535
3000,431,7110,648410
3000,41,8631,643403
3000,272,1333,647381
3000,214,3534,647128
3000,584,8118,648405
3000,1179,3132,643052
3000,606,7328,647664
3000,1354,6909,648568
3000,2845,8217,642556
3000,2654,7131,647255
3000,1700,3571,646727
3000,2811,6473,641534
3000,104,5822,654842
3000,26,5919,650048
3000,1303,8072,650973
3000,2978,3714,643629
3000,576,9385,706525
3000,1818,4918,647849
3000,2903,2416,691673
3000,1887,5409,643133
3000,1450,7744,647582
3000,1952,8009,682075
3000,529,3422,643589
3000,2670,986,648316
3000,168,1903,648551
3000,1107,4792,642621
3000,1931,6405,648571
3000,2543,61,703839
3000,2146,5178,697368
3000,1573,2756,642974
3000,431,7110,648776
3000,41,8631,648030
3000,272,1333,642422
3000,214,3534,642514
3000,584,8118,648822
3000,1179,3132,648232
3000,606,7328,642894
3000,1354,6909,696104
3000,2845,8217,648727
3000,2654,7131,693581
3000,1700,3571,647500
3000,2811,6473,646869
3000,104,5822,662261
3000,26,5919,644583
3000,1303,8072,649490
3000,2978,3714,648277
3000,576,9385,643169
3000,1818,4918,648093
3000,2903,2416,646952
3000,1887,5409,642888
3000,1450,7744,646783
3000,1952,8009,647683
3000,529,3422,648488
3000,2670,986,643115
3000,168,1903,647745
3000,1107,4792,648002
3000,1931,6405,641803
3000,2543,61,666211
3000,2146,5178,649041
3000,1573,2756,642190
3000,431,7110,643645
3000,41,8631,647578
3000,272,1333,648548
3000,214,3534,643300
3000,584,8118,648082
3000,1179,3132,648643
3000,606,7328,643127
3000,1354,6909,647526
3000,2845,8217,647922
3000,2654,7131,641248
3000,1700,3571,646799
3000,2811,6473,647570
3000,104,5822,665590
3000,26,5919,646241
3000,1303,8072,649098
3000,2978,3714,647425
3000,576,9385,643784
3000,1818,4918,649145
3000,2903,2416,752071
3000,1887,5409,648796
3000,1450,7744,643045
3000,1952,8009,667715
3000,529,3422,648707
3000,2670,986,642453
3000,168,1903,647061
3000,1107,4792,647863
3000,1931,6405,643170
3000,2543,61,643280
3000,2146,5178,695218
3000,1573,2756,648754
3000,431,7110,644217
3000,41,8631,643248
3000,272,1333,649123
3000,214,3534,647599
3000,584,8118,642895
3000,1179,3132,648380
3000,606,7328,647214
3000,1354,6909,642156
3000,2845,8217,696911
3000,2654,7131,649047
3000,1700,3571,642684
3000,2811,6473,698923
3000,104,5822,661771
3000,26,5919,707297
3000,1303,8072,644357
3000,2978,3714,649149
3000,576,9385,648809
3000,1818,4918,643341
3000,2903,2416,648442
3000,1887,5409,704132
3000,1450,7744,648237
3000,1952,8009,642195
3000,529,3422,658252
3000,2670,986,710685
3000,168,1903,648703
3000,1107,4792,643476
3000,1931,6405,648036
3000,2543,61,648809
3000,2146,5178,643674
3000,1573,2756,648003
3000,431,7110,650022
3000,41,8631,643070
3000,272,1333,644451
3000,214,3534,715801
3000,584,8118,649375
3000,1179,3132,644129
3000,606,7328,647880
3000,1354,6909,647968
3000,2845,8217,686242
3000,2654,7131,650169
3000,1700,3571,646655
3000,2811,6473,642213
3000,104,5822,661228
3000,26,5919,645465
3000,1303,8072,659029
3000,2978,3714,649485
3000,576,9385,643731
3000,1818,4918,655406
